Date,Open,High,Low,Close,Volume,Adj Close
2012-11-08,129.179993,129.679993,127.989998,127.989998,8427500,119.381891
2012-11-07,131.050003,131.050003,128.649994,129.25,18648300,120.55715
2012-11-06,131.279999,132.630005,131.199997,132.050003,4408300,123.168836
2012-11-05,130.460007,131.130005,130.110001,130.869995,2710700,122.068191
2012-11-02,132.559998,132.610001,130.470001,130.669998,5141300,121.881645
2012-11-01,131.020004,132.440002,130.970001,131.979996,3807400,123.103537
2012-10-31,131.350006,131.589996,130.229996,130.600006,3939600,121.81636
2012-10-26,130.679993,131.229996,130.089996,130.789993,4182600,121.993569
2012-10-25,131.190002,131.350006,130.089996,130.779999,6313100,121.984247
2012-10-24,131.00,131.25,130.339996,130.50,6097300,121.72308
2012-10-23,131.600006,131.630005,130.529999,130.740005,8962100,121.946944
2012-10-22,132.929993,133.389999,132.039993,133.100006,5591900,124.14822
2012-10-19,134.800003,134.800003,132.809998,133.110001,10437500,124.157542
2012-10-18,135.259995,135.770004,135.00,135.360001,6305000,126.081792
2012-10-17,134.949997,135.460007,134.850006,135.429993,3815400,126.146986
2012-10-16,134.649994,135.360001,134.570007,135.300003,5454400,126.025907
2012-10-15,133.339996,134.190002,133.059998,134.020004,2641800,124.833645
2012-10-12,133.259995,133.830002,132.75,133.130005,3271200,124.004651
2012-10-11,133.910004,134.100006,133.080002,133.130005,3669100,124.004651
2012-10-10,134.399994,134.449997,133.070007,133.279999,10138700,124.144363
2012-10-09,135.419998,135.740005,134.550003,134.589996,6034700,125.364567
2012-10-08,135.399994,135.860001,135.320007,135.649994,2405000,126.351908
2012-10-05,136.089996,136.440002,135.479996,135.960007,4560300,126.640671
2012-10-04,135.149994,135.710007,134.960007,135.520004,3911800,126.230828
2012-10-03,134.75,135.110001,134.100006,134.679993,3319800,125.448395
2012-10-02,135.110001,135.380005,133.940002,134.479996,6269100,125.262107
2012-10-01,134.619995,135.690002,134.529999,134.779999,4854000,125.541546
2012-09-28,133.919998,134.479996,133.360001,134.050003,4565400,124.861588
2012-09-27,134.440002,134.940002,133.850006,134.600006,4975500,125.373891
2012-09-26,134.369995,134.509995,133.740005,133.899994,5447700,124.721861
2012-09-25,135.529999,135.899994,134.279999,134.339996,6292300,125.131703
2012-09-24,134.919998,135.729996,134.880005,135.320007,2706900,126.04454
2012-09-21,136.210007,136.240005,135.399994,135.470001,5318100,126.184253
2012-09-20,135.199997,135.979996,135.00,135.949997,6949700,126.369604
2012-09-19,135.850006,136.240005,135.550003,135.729996,3080800,126.165106
2012-09-18,135.149994,135.789993,135.149994,135.610001,3375400,126.053567
2012-09-17,135.570007,135.880005,135.240005,135.529999,2606500,125.979203
2012-09-14,135.619995,136.479996,135.410004,135.860001,5186100,126.28595
2012-09-13,133.270004,135.710007,133.210007,135.389999,6975700,125.849069
2012-09-12,133.460007,133.649994,133.080002,133.369995,1953900,123.971415
2012-09-11,132.600006,133.449997,132.589996,133.089996,2824400,123.711148
2012-09-10,132.770004,133.160004,132.419998,132.479996,2296800,123.144134
2012-09-07,132.889999,133.089996,132.570007,132.940002,4827700,123.571724
2012-09-06,131.160004,132.830002,131.160004,132.820007,5559400,123.460185
2012-09-05,130.369995,130.830002,130.039993,130.369995,2828800,121.182825
2012-09-04,130.740005,130.800003,129.630005,130.229996,4106900,121.052691
2012-08-31,130.639999,131.399994,130.039993,130.880005,5447700,121.656894
2012-08-30,130.380005,130.389999,129.649994,129.919998,4120700,120.764539
2012-08-29,130.869995,131.279999,130.630005,130.919998,2400400,121.694069
2012-08-28,130.75,131.300003,130.600006,130.860001,3028000,121.6383
2012-08-27,131.419998,131.570007,130.949997,131.059998,1806500,121.824203
2012-08-24,130.210007,131.559998,130.059998,131.380005,4202400,122.121659
2012-08-23,131.259995,131.289993,130.199997,130.380005,4159600,121.192129
2012-08-22,131.570007,131.800003,130.940002,131.470001,4496200,122.205313
2012-08-21,132.570007,133.020004,131.570007,131.770004,4094500,122.484175
2012-08-20,132.190002,132.470001,131.990005,132.380005,2266700,123.051189
2012-08-17,132.289993,132.520004,132.190002,132.419998,2484300,123.088364
2012-08-16,131.770004,132.75,131.50,132.570007,5340400,122.903402
2012-08-15,131.509995,131.990005,131.440002,131.720001,2834800,122.115376
2012-08-14,132.050003,132.160004,131.320007,131.660004,3421500,122.059753
2012-08-13,131.740005,131.899994,131.020004,131.619995,3986700,122.022662
2012-08-10,131.149994,131.949997,130.789993,131.929993,4410400,122.310055
2012-08-09,131.50,131.869995,131.110001,131.570007,3355100,121.976319
2012-08-08,130.940002,131.839996,130.889999,131.550003,3003900,121.957774
2012-08-07,131.320007,131.889999,131.289993,131.380005,3584500,121.800171
2012-08-06,130.940002,131.610001,130.880005,130.899994,4572700,121.355161
2012-08-03,130.059998,131.070007,129.880005,130.729996,7768300,121.197559
2012-08-02,128.660004,129.289993,127.510002,128.539993,10915200,119.167245
2012-08-01,130.470001,130.50,129.179993,129.449997,5770000,120.010894
2012-07-31,130.25,130.529999,129.690002,129.690002,4783400,120.233399
2012-07-30,130.309998,130.990005,130.119995,130.399994,4235800,120.89162
2012-07-27,129.020004,130.889999,128.979996,130.539993,7463900,121.021411
2012-07-26,128.169998,129.029999,127.93,128.580002,8074000,119.204336
2012-07-25,126.599998,127.040001,126.00,126.510002,3872300,117.285274
2012-07-24,126.93,127.010002,124.940002,125.860001,7077400,116.682669
2012-07-23,126.019997,127.18,125.529999,126.910004,4647900,117.656109
2012-07-20,128.350006,128.660004,127.809998,128.039993,7435600,118.703703
2012-07-19,129.270004,129.710007,128.809998,129.320007,3845000,119.695692
2012-07-18,127.489998,129.149994,127.43,128.960007,3099300,119.362483
2012-07-17,127.529999,128.149994,126.290001,127.82,3326900,118.307318
2012-07-16,127.25,127.510002,126.75,127.120003,1991700,117.659417
2012-07-13,125.919998,127.709999,125.860001,127.620003,3942000,118.122206
2012-07-12,125.209999,126.160004,124.769997,125.57,4412400,116.224769
2012-07-11,126.43,126.489998,125.190002,125.910004,6839500,116.539469
2012-07-10,127.959999,128.139999,125.910004,126.349998,6730900,116.946718
2012-07-09,127.419998,127.50,126.709999,127.239998,4503800,117.770482
2012-07-06,127.790001,127.809998,126.870003,127.57,4341400,118.075924
2012-07-05,128.619995,129.410004,128.300003,128.779999,6637500,119.195872
2012-07-03,128.369995,129.229996,128.240005,129.149994,2717700,119.538331
2012-07-02,128.619995,128.770004,127.690002,128.360001,3837000,118.807131
2012-06-29,127.75,128.570007,127.440002,128.449997,5844400,118.89043
2012-06-28,125.019997,125.860001,124.25,125.800003,6460100,116.437655
2012-06-27,125.400002,126.230003,125.32,126.010002,3717100,116.632025
2012-06-26,125.029999,125.510002,124.25,125.080002,7551600,115.771238
2012-06-25,125.059998,125.089996,124.32,124.760002,5922300,115.475054
2012-06-22,126.129997,126.480003,125.779999,126.230003,5295800,116.835654
2012-06-21,128.149994,128.339996,125.339996,125.440002,7702600,116.104447
2012-06-20,128.119995,128.490005,127.110001,127.959999,9212800,118.436899
2012-06-19,127.730003,128.710007,127.510002,128.059998,3869500,118.529455
